no te rindas;rendir:v:[n=0,p=2] , aún estás;estar:v:[n=0,p=2] a tiempo;*:n:[n=0]	ani reñeme'ẽ;ñeme'ẽ:v|me'ẽ:v , ikatu;katu:v gueterei
esas ramas;rama:n:[n=1] son;*:n:[n=0]|ser:v:[n=1,p=3] clavadas;clavar:v:[n=1] en el suelo;soler:v:[n=0,p=1]|*:n:[n=0] , formando;formar:v:[] el pesebre;*:n:[n=0] , a modo;*:n:[n=0] de pequeño;*:a:[n=0] altar;*:n:[n=0] ; y dentro del mismo;*:a:[n=0] los miembros;miembro:n:[n=1] de la familia;*:n:[n=0] alojan;alojar:v:[n=1,p=3] las imágenes;imagen:n:[n=1] de arcilla;*:n:[n=0] de Jesus , Santa María , San José , el Ángel Gabriel , la paloma;*:n:[n=0] , la estrella;estrellar:v:[n=0,p=3]|*:n:[n=0] , los pastores;pastor:n:[n=1] , los animales;animal:n:[n=1] : vacas;vaca:n:[n=1] , ovejas;oveja:n:[n=1] , burros;burro:n:[n=1] , el gallo;*:n:[n=0] y por supuesto;*:n:[n=0]|suponer:v:[n=0] los infaltables y siempre esperados;esperar:v:[n=1] Tres Reyes Magos .	ka'avove'i rakãmimi ojegueru;ru:v ha ojekutujereva'erã , ojejapóvo;jejapo+vo:v|<japo+vo:v heseve peteĩ;*:n tapỹi'i;tapỹi:n , ojoguáva;gua:v|jogua:v upe;*:n|* mymbakeha , Hesu heñoihaguépe ; ha ipype;ha'e:n oñemohenda;mohenda:v|ñemohenda:v vy'apópe umi ta'ãngamimi ojejapóva;<japo:v|jejapo:v ñay'ũgui : Hesu , Maria Marangatu , Hose Marangatu , Gabriel Tupãremimbou , pykasu;*:n , mbyja;*:n , ovachañangarekohára ha umi mymbamimi : vaka;*:n , ovecha;*:n , chavurro , kupyju ; ha upéicha;upe:n avei , umi ojehecharamovéva;<hecha:v ha oñeha'ãrõvéva;<ha'ã:v|ha'ã:v|ñeha'ã:v ha'éva;'e:v|ha'e:n umi Mbohapy Karai Mba'ekuaa .
como;comer:v:[n=0,p=1]|* ofrenda;ofrendar:v:[n=0,p=3]|*:n:[n=0] se ubicarán;ubicar:v:[n=1,p=3] alrededor del pesebre;*:n:[n=0] la flor;*:n:[n=0] de coco;*:n:[n=0] , sandías , melones , piñas;piña:n:[n=1] , naranjos , bananos;banano:n:[n=1] , etc .	temikuave'ẽrõ oñemoĩ;ñemoĩ:v|ĩ:v|moĩ:v avei pe;*:n|* mymbakeha jerére;jere:n : mbokaja;*:n poty;ty:v|*:n , sandia , merõ;*:n , avakachi;*:n , narã;*:n , pakova;*:n ha ambuéva;ambue:n .
al atardecer;*:v:[]|*:n:[n=0] una;un:a:[n=0] vela;velar:v:[n=0,p=3]|*:n:[n=0] se encenderá;encender:v:[n=0,p=3] para;* recordar;*:v:[] a Jesus que es;ser:v:[n=0,p=3] luz;*:n:[n=0] y es;ser:v:[n=0,p=3] vida;*:n:[n=0] .	ka'arupytũ jave;*|ja:n katu oñemyendyva'erã;ñemyendy:v|myendy:v peteĩ;*:n tataindy;<hataindy:n ojegueromandu'ávo Hesúpe , ha'éva;'e:v|ha'e:n tesape;<hesape:n ha tekove;<heko:n|<hekove:n .
el día;*:n:[n=0] de la Nochebuena , las familias;familia:n:[n=1] se reúnen;reunir:v:[n=1,p=3] en la casa;casar:v:[n=0,p=3]|*:n:[n=0] de los padres;padre:n:[n=1] .	pyharemarangatu árape;ára:n , pehẽnguekuéra;pehẽngue:n ijatypaite ituvakuéra;ru:n rógape;<hóga:n .
los que son;*:n:[n=0]|ser:v:[n=1,p=3] del interior;*:n:[n=0] y que viven;vivir:v:[n=1,p=3] lejos de sus padres;padre:n:[n=1] ( dentro del país;*:n:[n=0] o fuera;ir:v:[n=0,p=3]|ser:v:[n=0,p=1]|ser:v:[n=0,p=3]|*:n:[n=0]|ir:v:[n=0,p=1] de él ) retornan;retornar:v:[n=1,p=3] a sus hogares;hogar:n:[n=1] para;* pasar;*:v:[] todos;todo:a:[n=1] juntos;junto:a:[n=1] la Nochebuena y la Navidad .	umi okarayguáva;okaraygua:n ha oikóva;iko:v|ko:v ambue;*:n ñane;ñande:n retã;<hetã:n táva;*:n rupi;<hupi:n|* térã oikóva;iko:v|ko:v ambue;*:n tetãme;<hetã:n , ojevypaite;jevy:v hógape;<hóga:n ikatuhaĝuáicha ohasa;<hasa:v oñondivepa Pyharemarangatu ha Arareñói .
en el horno;*:n:[n=0] se preparan;preparar:v:[n=1,p=3] ricos;rico:a:[n=1]|rico:n:[n=1] platos;plato:n:[n=1] como;comer:v:[n=0,p=1]|* el asado;asar:v:[n=0]|*:a:[n=0]|*:n:[n=0] de cerdo;*:n:[n=0] , gallina;*:n:[n=0] , carne;*:n:[n=0] vacuna;vacuno:a:[n=0]|*:n:[n=0]|vacunar:v:[n=0,p=3] u oveja;*:n:[n=0] .	tatakuápe;<hatakua:n oñembojy;jy:v|mbojy:v umi tembi'u;<hembi'u:n hevéva ha ñanemba'etéva , umíva apytépe;apyte:n|* : kure;*:n , ryguasu;*:n , vaka;*:n ro'o;so'o:n ha ovecha;*:n .
también de ese horno;*:n:[n=0] salen;salar:v:[n=1,p=3]|salir:v:[n=1,p=3] humeantes y olorosas;oloroso:a:[n=1] sopas;sopa:n:[n=1] paraguayas y chipa guasu .	upe;*:n|* tatakuágui;<hatakua:n osẽ;sẽ:v avei hyakuã;<hyakuã:v asýva sópa paraguái;*:n ha chipa;*:n guasu;*:n .
en tanto;*:n:[n=0] , en una;un:a:[n=0] enorme;*:a:[n=0] olla;*:n:[n=0] se hierve;hervir:v:[n=0,p=3] la mandioca;*:n:[n=0] .	peteĩ;*:n japepo;*:n guasúpe;guasu:n katu oñembopupu;pupu:v|mbopupu:v mandi'o;*:n .
asimismo , se prepara;preparar:v:[n=0,p=3] el rico;*:a:[n=0]|*:n:[n=0] clericó , mezclando;mezclar:v:[] toda;todo:a:[n=0] clase;*:n:[n=0] de frutas;fruta:n:[n=1] : manzanos;manzano:n:[n=1] , naranjos , piñas;piña:n:[n=1] y uvas;uva:n:[n=1] .	upéicha;upe:n avei , ojejapo;<japo:v|jejapo:v pe;*:n|* mba'erykue hérava;<hérava:v|<héra:v|<héra:n keleriko , oñembojehe'ávo;jehe'a+vo:v|mbojehe'a+vo:v opaichagua;opa:n yva;*:n : manasána , narã;*:n , avakachi;*:n ha úva;*:n .
un;*:a:[n=0] cántaro;*:n:[n=0] lleno;*:a:[n=0]|*:n:[n=0]|llenar:v:[n=0,p=1] de clericó se ubica;ubicar:v:[n=0,p=3] al costado;*:n:[n=0]|costar:v:[n=0] del pesebre;*:n:[n=0] para;* servir;*:v:[] a los visitantes;visitante:n:[n=1] en jarros de arcilla;*:n:[n=0] .	peteĩ;*:n kambuchi;*:n renyhẽte kelerikógui oñemoĩ;ñemoĩ:v|ĩ:v|moĩ:v pe;*:n|* mymbakeha ykére;*|yke:n ojeitykua haĝua - peteĩ;*:n kaguápe - opavave oñembojávape;mboja:v|ja:v|ñemboja:v ohecha;<hecha:v haĝua pe;*:n|* mymbakeha .
al atardecer;*:v:[]|*:n:[n=0] , los niños;niño:n:[n=1] y más jóvenes;joven:a:[n=1]|joven:n:[n=1] ya están;estar:v:[n=1,p=3] todos;todo:a:[n=1] recién bañados;bañar:v:[n=1] , limpios;limpio:a:[n=1] , bien;*|*:a:[n=0]|*:n:[n=0] peinados;peinado:a:[n=1]|peinar:v:[n=1] , luciendo;lucir:v:[] ropas;ropa:n:[n=1] nuevas;nuevo:a:[n=1]|nueva:n:[n=1] .	ka'arupytũvo , mitã;*:n ha mitãrusumimi ojahu;jahu:v ha ipotĩ'asýma;potĩ:v , oñemoapesýi ha omoĩ;ĩ:v|moĩ:v ijao;ao:n pyahu .
ellos salen;salar:v:[n=1,p=3]|salir:v:[n=1,p=3] a recorrer;*:v:[] el vecindario;*:n:[n=0] , a visitar;*:v:[] los pesebres .	ha'ekuéra;ha'e:n|* oho;ha:v opavave hogaykereguápe , ohechávo;<hecha:v (vo) pe;*:n|* mymbakeha .
siendo;ser:v:[] recibidos;recibir:v:[n=1] por los dueños;dueño:n:[n=1] de casas;casa:n:[n=1] , que los hacen;hacer:v:[n=1,p=3] pasar;*:v:[] hasta donde está;estar:v:[n=0,p=3]|estar:v:[n=0,p=2] el pesebre;*:n:[n=0] y allí sentados;sentar:v:[n=1] miran;mirar:v:[n=1,p=3] el pesebre;*:n:[n=0] .	upépe;upe:n ogajarakuéra omomaitei;momaitei:v , ombohasa;mbohasa:v|<hasa:v ha omboguapy;mboguapy:v|guapy:v chupekuéra;ha'e:n pe;*:n|* mymbakeha renondépe;*|<henonde:n .
los dueños;dueño:n:[n=1] de casas;casa:n:[n=1] les servirán;servir:v:[n=1,p=3] un;*:a:[n=0] pedazo;*:n:[n=0] de sopa;*:n:[n=0] , el clericó y a la ida;*:n:[n=0] los visitantes;visitante:n:[n=1] reciben;recibir:v:[n=1,p=3] caramelos;caramelo:n:[n=1] .	ogajarakuéra ogueropojái;pojái:v chupekuéra;ha'e:n sópa ha keleriko ; ha ohokuetévo hikuái ome'ẽ;me'ẽ:v chupekuéra;ha'e:n mba'ehe'ẽmimi .
es;ser:v:[n=0,p=3] costumbre;*:n:[n=0] repetir;*:v:[] una;un:a:[n=0] frase;*:n:[n=0] ritualística por todos;todo:a:[n=1] conocida;conocer:v:[n=0]|conocido:a:[n=0] “ Que lindo;lindar:v:[n=0,p=1]|*:a:[n=0] es;ser:v:[n=0,p=3] tu pesebre;*:n:[n=0] ”.	upe;*:n|* jave;*|ja:n katuete umi ouva'ekue;ju:v ohecha;<hecha:v mymbakeha , he'íva'erã “ Iporãitépa nde;*:n|* pesebre ”.
ya entrada;*:n:[n=0]|entrar:v:[n=0] la noche;*:n:[n=0] y hasta la medianoche;*:n:[n=0] ; es;ser:v:[n=0,p=3] decir;*:v:[] , hasta la Navidad se escucha;escuchar:v:[n=0,p=3]|*:n:[n=0] la explosión;*:n:[n=0] de bombas;bomba:n:[n=1] , bombitas y mbokavicho ; además , los niños;niño:n:[n=1] encienden;encender:v:[n=1,p=3] sus estrellitas .	pyharévoma;pyhare:n|py:n ha pyharepyte peve;pe:n|* ; ja'eporãsérõ Arareñói meve;me:n|* oñehendu;<hendu:v|ñehendu:v ñembokapu;mbokapu:n : mba'ekapuha guasu;*:n , mba'ekapuha'i ha mbokavícho ; upéicha;upe:n avei , mitãmimi omyendy;myendy:v mbyja'ikuéra;mbyja:n .
luego , cerca;*:n:[n=0]|cercar:v:[n=0,p=3] de la medianoche;*:n:[n=0] o a la medianoche;*:n:[n=0] , los miembros;miembro:n:[n=1] de la familia;*:n:[n=0] se sientan;sentar:v:[n=1,p=3]|sentir:v:[n=1,p=3] alrededor de la mesa;*:n:[n=0] , cubierta;cubierto:a:[n=0]|*:n:[n=0]|cubrir:v:[n=0] por un;*:a:[n=0] mantel;*:n:[n=0] blanco;*:a:[n=0]|*:n:[n=0] de ao po'i , a compartir;*:v:[] la cena;cenar:v:[n=0,p=3]|*:n:[n=0] de Nochebuena y Navidad , escuchando;escuchar:v:[] villancicos y canciones;canción:n:[n=1] de navidad .	upe;*:n|* rire , pyharepytepotávo térã pyharepytete jave;*|ja:n , oñepehẽnguéva oguapypaite;guapy:v mesa jerere;jere:n , oñembo'apéva;mbo'ape:v ao;*:n po'ípe;po:n , okarupyharévo ; omoĝuahẽvo;ĝuahẽ+vo:v|moĝuahẽ+vo:v ijapýpe;apy:n|ja:n Pyharemarangatu ha omomaiteívo;momaitei:v (vo) Arareñói , ohenduhápe;<hendu:v opaichagua;opa:n arareñói mba'epu'i ha purahéi .
a la medianoche;*:n:[n=0] , entre;*|entrar:v:[n=0,p=3]|entrar:v:[n=0,p=1] explosiones;explosionar:v:[n=0,p=2]|explosión:n:[n=1] de petardos;petardo:n:[n=1] , todos;todo:a:[n=1] se confunden;confundir:v:[n=1,p=3] en un;*:a:[n=0] fuerte;*:a:[n=0]|*:n:[n=0] abrazo;*:n:[n=0]|abrazar:v:[n=0,p=1] , y entre;*|entrar:v:[n=0,p=3]|entrar:v:[n=0,p=1] besos;beso:n:[n=1] y lágrimas;lágrima:n:[n=1] , se saludan;saludar:v:[n=1,p=3] con un;*:a:[n=0] FELIZ NAVIDAD .	pyharepyte oĝuahẽvo;ĝuahẽ:v (vo) , mbokapupara pa'ũme;pa'ũ:n , ñeañuã hatãva;<hatã:v|<hatã:n rupi;<hupi:n|* , ñehetũ;*:n ha tesaýpe;<hesay:n , opavave oñomomaitei;momaitei:v , he'ívo;'e:v (vo) ojupe VY'APAVẼ TUPÃRA'Y ARAREÑÓIRE .
finalmente , frente;*:n:[n=0] al pesebre;*:n:[n=0] , todos;todo:a:[n=1] elevan;elevar:v:[n=1,p=3] una;un:a:[n=0] oración;*:n:[n=0] celebrando;celebrar:v:[] el Nacimiento del Niño Jesús .	ipahápe;pa:n|paha:n|*|pa:v|paha:v , opavave oñemboja;mboja:v|ja:v|ñemboja:v mymbakeha renondépe;*|<henonde:n ha oñembo'e;mbo'e:v|ñembo'e:v omomorãvo;momorã:v (vo) Tupãra'y;tupã:n Arareñói .
un;*:a:[n=0] hombre;*:n:[n=0] murió;morir:v:[n=0,p=3] y se dio;dar:v:[n=0,p=3] cuenta;contar:v:[n=0,p=3]|*:n:[n=0] que Dios venía;venir:v:[n=0,p=1]|venir:v:[n=0,p=3] a buscarlo;buscar:v:[] (lo) con una;un:a:[n=0] maleta;*:n:[n=0] en la mano;manar:v:[n=0,p=1]|*:n:[n=0] .	peteĩ;*:n kuimba'e;*:n omano;mano:v ha oñandu;<ñandu:v Ñande Ru ouha;ju:v ipiári peteĩ;*:n mba'eryru;*:n ipópe;po:v|po:n .
dios;*:n:[n=0] le dijo;decir:v:[n=0,p=3] : “ Bien hijo;*:n:[n=0] es;ser:v:[n=0,p=3] hora;*:n:[n=0] de irnos;ir:v:[] (nos) ”.	ñande;*:n|* Ru he'i;'e:v chupe;ha'e:n : “ Néi che;*:n|* ra'y jahamava'erã;ha:v ”.
el hombre;*:n:[n=0] asombrado;asombrar:v:[n=0] preguntó;preguntar:v:[n=0,p=3] : “ Ya ? Tan pronto;*:a:[n=0]|*:n:[n=0] ?	kuimba'emi;kuimba'e:n oporandu;porandu:v py'atytýipe : “ Áĝamapiko . Pya'etépa .
tenía;tener:v:[n=0,p=1]|tener:v:[n=0,p=3] muchos;mucho:a:[n=1] planes;plan:n:[n=1] ...”	hetaite;<heta:v mba'e;*:n niko ajaposevékuri;<japo:v|<japo+kuri:v …”
-“ Lo siento;sentar:v:[n=0,p=1]|sentir:v:[n=0,p=1] pero;* es;ser:v:[n=0,p=3] el momento;*:n:[n=0] de tu partida;partir:v:[n=0]|*:n:[n=0] .”	-“ Che avéniko;a:n ambyasy;mbyasy:v jepémo upéicha;upe:n rehómava'erã;ha:v .”
-“ Que traes en la maleta;*:n:[n=0] ?”, preguntó;preguntar:v:[n=0,p=3] el hombre;*:n:[n=0] .	-“ Mba'éiko regueru;ru:v pe;*:n|* mba'eryrúpe;mba'eryru:n ”, oporandu;porandu:v kuimba'e;*:n .
y Dios le respondió;responder:v:[n=0,p=3] : “ Tus pertenencias;pertenencia:n:[n=1] ...”	ha Ñande Ru ombohovái;mbohovái:v : “ Ne rembipurukuéra …”
-“ Mis pertenencias;pertenencia:n:[n=1] ?, Traes mis cosas;coser:v:[n=0,p=2]|cosa:n:[n=1] , mi ropa;*:n:[n=0] , mi dinero;*:n:[n=0] ?”	-“ Che rembipurukuéra piko . Reguerúpiko che;*:n|* mba'éva;mba'e:n guive , che;*:n|* ao;*:n , che;*:n|* viru;*:n ”
dios;*:n:[n=0] le respondió;responder:v:[n=0,p=3] : “ Eso nunca te perteneció;pertenecer:v:[n=0,p=3] , eran;ser:v:[n=1,p=3] de la tierra;*:n:[n=0] .”	ñande;*:n|* Ru ombohovái;mbohovái:v : “ Umíva niko nanemba'éi , yvy;*:n mba'e;*:n niko umíva .”
-“ Traes mis recuerdos;recuerdo:n:[n=1] ?”	-“ Reguerúpa che;*:n|* remimandu'akuéra .”
-“ Esos nunca te pertenecieron;pertenecer:v:[n=1,p=3] , eran;ser:v:[n=1,p=3] del tiempo;*:n:[n=0] .”	-“ Umíva niko nanemba'éi , umíva niko ára;*:n mba'e;*:n .”
-“ Traes mis talentos;talento:n:[n=1] ?”	-“ Reguerúpa che;*:n|* rekomba'erepy .”
-“ Esos no te pertenecieron;pertenecer:v:[n=1,p=3] , eran;ser:v:[n=1,p=3] de las circunstancias;circunstancia:n:[n=1] .”	-“ Umíva niko nanemba'éi , umíva niko tembiasa;<hembiasa:n mba'e;*:n .”
-“ Traes a mis amigos;amigo:n:[n=1] , a mis familiares;familiar:n:[n=1]|familiar:a:[n=1] ?”	-“ Reguerúpa che;*:n|* angirũ;*:n ha che;*:n|* pehẽnguekuérape;pehẽngue:n .”
-“ Lo siento;sentar:v:[n=0,p=1]|sentir:v:[n=0,p=1] , ellos nunca te pertenecieron;pertenecer:v:[n=1,p=3] , eran;ser:v:[n=1,p=3] del camino;caminar:v:[n=0,p=1]|*:n:[n=0] .”	-“ Mba'erãpa rombotavýta;mbotavy:v|mbota:v , ha'ekuéra;ha'e:n|* niko nanemba'éi , ha'ekuéra;ha'e:n|* niko tape;<hape:n mba'e;*:n .”
-“ Traes a mi mujer;*:n:[n=0] y a mis hijos;hijo:n:[n=1] ?”	-“ Reguerúpa che;*:n|* rembireko;<hembireko:n ha che;*:n|* ñemoñarekuérape;ñemoña:n|ñemoñare:n|moña:n .”
-“ Ellos nunca te pertenecieron;pertenecer:v:[n=1,p=3] , eran;ser:v:[n=1,p=3] de tu corazón;*:n:[n=0] .”	-“ Ha'ekuéra niko nanemba'éi , ha'ekuéra;ha'e:n|* niko ne;nde:n korasõ;*:n mba'e;*:n .”
-“ Traes mi cuerpo;*:n:[n=0] ?”	-“ Reguerúpa che;*:n|* rete;<hete:n .”
-“ Nunca te perteneció;pertenecer:v:[n=0,p=3] , ese era;ser:v:[n=0,p=1]|ser:v:[n=0,p=3]|*:n:[n=0] del polvo;*:n:[n=0] .”	-“ Araka'eve niko nanemba'éi , upéva;upe:n|* niko yvytimbo;*:n rehegua .”
-“ Entonces traes mi alma;*:n:[n=0] ?”	-“ Upéicharõpiko regueru;ru:v che;*:n|* ã;*:n .”
-“ No , esa es;ser:v:[n=0,p=3] mía .”	-“ Nahániri , upéva;upe:n|* chemba'e .”
entonces el hombre;*:n:[n=0] lleno;*:a:[n=0]|*:n:[n=0]|llenar:v:[n=0,p=1] de miedo;*:n:[n=0] , le arrebató;arrebatar:v:[n=0,p=3] a Dios la maleta;*:n:[n=0] y al abrirla;abrir:v:[] (la) se dio;dar:v:[n=0,p=3] cuenta;contar:v:[n=0,p=3]|*:n:[n=0] que estaba;estar:v:[n=0,p=3]|estar:v:[n=0,p=1] vacía;vacío:a:[n=0]|vaciar:v:[n=0,p=3] .....	upémarõ;upe:s (rõ) kuimba'emi;kuimba'e:n henyhẽva;<henyhẽ:v kyhyjégui;kyhyje:n , ohekýi;<hekýi:v Ñande Rúgui pe;*:n|* mba'eryru;*:n ha omañávo;maña:v (vo) hyepýpe;<hye:n|<hyepy:v ojuhu;juhu:v nandiha;nandi:n …
con lágrimas;lágrima:n:[n=1] en los ojos;ojo:n:[n=1] , el hombre;*:n:[n=0] dijo;decir:v:[n=0,p=3] : “ Nunca tuve;tener:v:[n=0,p=1] nada;nadar:v:[n=0,p=3]|*:n:[n=0] ?”	tesay;<hesay:n kukúipe kuimba'e;*:n osẽ;sẽ:v he'i;'e:v : “ Araka'evepiko ndarekoivoíkuri mba'eve;mba'e:n .”
-“ Así es;ser:v:[n=0,p=3] , cada uno;*:n:[n=0] de los momentos;momento:n:[n=1] que viviste;vivir:v:[n=0,p=2] fueron;ser:v:[n=1,p=3]|ir:v:[n=1,p=3] solo;*|*:a:[n=0]|*:n:[n=0] tuyos .	-“ Upeichaite , peteĩteĩ ha opaite;*|pa:v|opa:n mba'e;*:n rehasava'ekue;<hasa:v nde;*:n|* rekovépe;<heko:n|<hekove:n , nemba'ékuri .
la vida;*:n:[n=0] es;ser:v:[n=0,p=3] solo;*|*:a:[n=0]|*:n:[n=0] un;*:a:[n=0] momento;*:n:[n=0] ... Por eso , mientras estés;estar:v:[n=0,p=2] a tiempo;*:n:[n=0] disfrútala en su totalidad;*:n:[n=0] .	tekove;<heko:n|<hekove:n niko peteĩ;*:n tesapirĩnte;<hesapirĩ+nte:s|<hesapirĩ:n … Upévare , ikatu;katu:v aja;ja:v|* , eñeha'ãva'erã nde;*:n|* rekokatu ikatuha;katu:v|katu:n peve;pe:n|* .
que nada;nadar:v:[n=0,p=3]|*:n:[n=0] de lo que crees;crear:v:[n=0,p=2] que te pertenece;pertenecer:v:[n=0,p=3] te detenga;detener:v:[n=0,p=3]|detener:v:[n=0,p=1] ...	ani mba'eve;mba'e:n - nde;*:n|* eréva;'e:v nemba'eha - ndejoko;ko:v|joko:v .
vive;vivir:v:[n=0,p=3] el ahora .	ko'aĝa reikova'erã;iko:v|ko:v .
vive;vivir:v:[n=0,p=3] tu vida;*:n:[n=0] ...	eikóke;iko:v|ko:v ha emoingovéke;moingo:v|moingove:v nde;*:n|* rekove;<heko:n|<hekove:n .
y no te olvides;olvidar:v:[n=0,p=2] de SER FELIZ , es;ser:v:[n=0,p=3] lo único;*:a:[n=0] que realmente vale;*:n:[n=0]|valer:v:[n=0,p=3] la pena;penar:v:[n=0,p=3]|*:n:[n=0] .	ha ani nderesarái;<hesarái:v nevy'apavẽva'erãha , upéva;upe:n|* añoite pe;*:n|* añeteguáva;añetegua:n .
las cosas;coser:v:[n=0,p=2]|cosa:n:[n=1] materiales;material:n:[n=1] y todo;*:a:[n=0] lo demás por lo que luchaste;luchar:v:[n=0,p=2] , se quedan;quedar:v:[n=1,p=3] aquí .	umi ne;nde:n rembipuru ha opaite;*|pa:v|opa:n ambue;*:n mba'e;*:n reñeha'ãva'ekuére;<ha'ã:v|ha'ã:v|ñeha'ã:v opytáta;pyta:v ko'ápe .
no te llevarás;llevar:v:[n=0,p=2] nada;nadar:v:[n=0,p=3]|*:n:[n=0] de acá .	mba'evete ndereguerahamo'ãi;raha:v ko'águi .
valora;valorar:v:[n=0,p=3] a quienes te valoran;valorar:v:[n=1,p=3] y no pierdas;perder:v:[n=0,p=2] el tiempo;*:n:[n=0] con alguien que no tiene;tener:v:[n=0,p=3] tiempo;*:n:[n=0] para;* ti .	emomba'eguasu;momba'e:v|momba'eguasu:v umi nemomba'eguasúvape;momba'e:v|momba'eguasu:v ha ani rejesareko;jesareko:v umi nanderechakuaáivape;<hecha:v .
los Guarani suelen;soler:v:[n=1,p=3] decir;*:v:[] que nuestro final;*:a:[n=0]|*:n:[n=0] no está;estar:v:[n=0,p=3]|estar:v:[n=0,p=2] en la tierra;*:n:[n=0] , no somos;ser:v:[n=1,p=1] para;* acá ; por eso , la tierra;*:n:[n=0] no tiene;tener:v:[n=0,p=3] dueño;*:n:[n=0] , los animales;animal:n:[n=1] no tienen;tener:v:[n=1,p=3] dueño;*:n:[n=0] , las plantas;planta:n:[n=1] no tienen;tener:v:[n=1,p=3] dueño;*:n:[n=0] .	guaranikuéra niko he'íva;'e:v ñande;*:n|* ndaha'éi ápe;*|a:n ĝuarã , upévare;upe:n yvy;*:n ndaijárai , mymba;*:n ndaijárai , ka'avo;*:n ndaijárai .
nosotros somos;ser:v:[n=1,p=1] simples;simple:a:[n=1]|simple:n:[n=1] transeúntes;transeúnte:n:[n=1] .	ñande;*:n|* jahasánte;<hasa+nte:v|<hasa:v ko'a rupi;<hupi:n|* .
no debemos;deber:v:[n=1,p=1] juntar;*:v:[] nada;nadar:v:[n=0,p=3]|*:n:[n=0] pues nada;nadar:v:[n=0,p=3]|*:n:[n=0] llevaremos;llevar:v:[n=1,p=1] .	nañambyatýiva'erã mba'eve;mba'e:n , ndajaguerahamo'ãigui mba'eve;mba'e:n ko'águi .
venimos;venir:v:[n=1,p=1] a la tierra;*:n:[n=0] para;* lograr;*:v:[] nuestra plenitud;*:n:[n=0] .	jaju;ju:v ñanderekokatu;<hekokatu:v haĝua .
así;asir:v:[n=0,p=2]|asir:v:[n=0,p=1]|* como;comer:v:[n=0,p=1]|* vinimos;venir:v:[n=1,p=1] , nos iremos;ir:v:[n=1,p=1] .	jajuhaguéicha;ju:v jahajeýta;ha:v .
aquí quedará;quedar:v:[n=0,p=3] nuestro cuerpo;*:n:[n=0] que se mezclará;mezclar:v:[n=0,p=3] con la tierra;*:n:[n=0] y nuestra alma;*:n:[n=0] se desprendará y migrará;migrar:v:[n=0,p=3] a la Tierra Sin Mal .	opytáta;pyta:v ñande;*:n|* rete;<hete:n ha ojehe'ajeýta;jehe'a:v yvýra ha ñane;ñande:n ã;*:n ojehekýita;jehekýi:v|<hekýi:v oho;ha:v haĝua Yvy Mara'ỹme .
aprovecha;aprovechar:v:[n=0,p=3] cada segundo;*:a:[n=0]|*:n:[n=0] que vivas;vivo:a:[n=1]|vivir:v:[n=0,p=2] pues solamente eso es;ser:v:[n=0,p=3] lo que llevarás;llevar:v:[n=0,p=2] contigo al abandonar;*:v:[] la tierra;*:n:[n=0] .	eipurukuaáke opaite;*|pa:v|opa:n aravo'ive;aravo:n nde;*:n|* rekopegua;<heko:n , upevamínte ha'éva;'e:v|ha'e:n upe;*:n|* reguerahátava rohokuévo ko yvy;*:n ape;*:n árigui .
iniciamos;iniciar:v:[n=1,p=1] un;*:a:[n=0] nuevo;*:a:[n=0]|*:n:[n=0] año;*:n:[n=0] y en el ánimo;*:n:[n=0] de todos;todo:a:[n=1] está;estar:v:[n=0,p=3]|estar:v:[n=0,p=2] el deseo;desear:v:[n=0,p=1]|*:n:[n=0] que el mismo;*:a:[n=0] sea;ser:v:[n=0,p=1]|ser:v:[n=0,p=3] el mejor;*:a:[n=0] de todos;todo:a:[n=1] .	ñamoñepyrũ;moñepyrũ:v peteĩ;*:n ary;*:n pyahu ha opavavévante jaipota;pota:v oiko;iko:v|ko:v kóvagui;kóva:n pe;*:n|* ary;*:n iporãveva opavavetéva apytépe;apyte:n|* .
el año;*:n:[n=0] nuevo;*:a:[n=0]|*:n:[n=0] es;ser:v:[n=0,p=3] un;*:a:[n=0] desafío;*:n:[n=0] y a la vez;*:n:[n=0] una;un:a:[n=0] grande;*:a:[n=0] y nueva;nuevo:a:[n=0]|*:n:[n=0] oportunidad;*:n:[n=0] para;* intentar;*:v:[] vivir;*:v:[]|*:n:[n=0] mejor;*:a:[n=0] y cumplir;*:v:[] todos;todo:a:[n=1] nuestros sueños;sueño:n:[n=1] .	ary;*:n pyahu niko ñanepy'ara'ã ha upekuévo;upe:n|upe+vo:s ha'e;*:n|'e:v|* avei peteĩ;*:n pa'ũ;*:n kakuaa ha ipyahúva;pyahu:v jaipykúi haĝua tekoporãve;<hekoporã:n rape;<hape:n ha ñamoañete;moañete:v haĝua maymave ñande;*:n|* kerayvoty;*:n .
podríamos;podrir:v:[n=1,p=1]|poder:v:[n=1,p=1] empezar;*:v:[] este;*:n:[n=0] nuevo;*:a:[n=0]|*:n:[n=0] viaje;*:n:[n=0] con la siguiente reflexión;*:n:[n=0] de Pablo Neruda .	ñañepyrũkuaa;ñepyrũ:v|pyrũ:v ko guata;*:n pyahu karai;*:n guasu;*:n Pablo Neruda remiandu;<hemiandu:n rupive;<hupi:n .
no culpes;culpar:v:[n=0,p=2] a nadie .	ani rekaguai ndejehe .
