no te rindas;rendir:v , aún estás;estar:v a tiempo;*:n	ani reñeme'ẽ;me'ẽ:v , ikatu;katu:v gueterei
las circunstancias;circunstancia:n son;*:n|ser:v buenas;bueno:a o malas;mala:n|malo:a según la voluntad;*:n o fortaleza;*:n de tu corazón;*:n .	tekokatu térã tekomarã heñói ndénte;nde:n|nde+nte:n reipotágui;pota:v ha ne;nde:n korasõ;*:n omoneígui .
aprende;aprender:v a convertir;*:v toda;todo:a situación;*:n difícil;*:a en un;*:a arma;armar:v|*:n para luchar;*:v .	opa;*:n|pa:v mba'e;*:n vai rehasávagui;<hasa:v rejapova'erã;<japo:v peteĩ;*:n tembipuru nepytyvõkuaáva;pytyvõ:v ñorairõháme .
no te quejes;quejar:v de la pobreza;*:n , de tu soledad;*:n o de tu suerte;*:n , enfréntalos con valor;*:n y acepta;aceptar:v que de una;uno:n|un:a|unir:v o otra;otro:n|otro:a forma;formar:v|*:n son;*:n|ser:v el resultado;resultar:v|*:n de tus actos;acto:n y la prueba;probar:v|*:n que has;haber:v de ganar;*:v .	ani reñembyasy;ñembyasy:v ne;nde:n mboriahu , ne'año térã nandepo'áihaguére , embohovakéke umívape ha upekuévo;upe+vo:s|upe:n rehechakuaáta;<hecha:v umi mba'e;*:n ouha;ju:v ne;nde:n rembiapokuégui;<hembiapo:n ha umíva rehe reñemotenondeva'erãha .
no te amargues;amargar:v con tus propios;propio:a|propio:n fracasos;fracaso:n , ni se los cargues;cargar:v a otros;otro:n|otro:a , acéptate ahora o seguirás;seguir:v justificándote como;*|comer:v un;*:a niño;*:n .	ani ndepy'arõ nendivevoi , ha ani rembohasa;mbohasa:v|<hasa:v ambue;*:n akã;*:n ári mba'e;*:n ndéve;nde:n ojehúva;jehu:v , ejehechakuaa;<hecha:v ko'áĝa ỹramo reñembotavýta;mbotavy:v|mbota:v|ñembotavy:v ku mitã;*:n oñembotavyháicha;mbotavy:v|mbota:v|ñembotavy:v ijupe;upe:n .
recuerda;recordar:v que cualquier momento;*:n es;ser:v bueno;*:a|*:n para comenzar;*:v y que ninguno;*:a es;ser:v tan terrible;*:a para claudicar .	opaite;*|opa:n|pa:v ára;*:n niko iporã;porã:v reñepyrũjey;pyrũ:v|ñepyrũ:v haĝua ha ndaipori pa'ũ;*:n , peteĩmínte;peteĩ:n|peteĩ+nte:s jepe;*|pe:n , ere;'e:v haĝua nderehupytymo'ãiha ne;nde:n rembipota;<hembipota:n .
deja;dejar:v ya de engañarte;engañar:v (te) , eres la causa;*:n de ti mismo;*:a , de tu necesidad;*:n , de tu dolor;*:n , de tu fracaso;fracasar:v|*:n .	anive reñembotavy;mbotavy:v|mbota:v|ñembotavy:v ndejupe , nde;*|*:n ha'e;*|'e:v|*:n opa;*:n|pa:v mba'e;*:n ypy;y:n|*:n , ndepypentevoi heñói umi ne;nde:n rembipota;<hembipota:n , ne;nde:n mba'embyasy , nde;*|*:n py'amirĩ .
si , tú has;haber:v sido;ser:v el ignorante;*:a|*:n , el irresponsable , tú únicamente tú , nadie puede;poder:v haber;*:v sido;ser:v por ti .	añetehápe;*|añete:n , ndentevoi upe;*|*:n rejekuaaporã'ỹva;jekuaa:v|kuaa:v ndejupe , upe;*|*:n hekokatu'ỹva , ndentevoi , avave;va:v|ava:n ndaikatúi;katu:v ojapo;<japo:v umi mba'e;*:n nderérape;<héra:v .
no olvides;olvidar:v que la causa;*:n de tu presente;presentar:v|*:a|*:n|presentir:v es;ser:v tu pasado;pasar:v|*:a|*:n , como;*|comer:v la causa;*:n de tu futuro;*:n es;ser:v tu presente;presentar:v|*:a|*:n|presentir:v .	aníke nderesarái;<hesarái:v , opaite;*|opa:n|pa:v mba'e;*:n ojehúva;jehu:v ndéve;nde:n ko'áĝa heñói nde;*|*:n reko;<heko:n ymavépe ; ha upéicha;upe:n avei , ne;nde:n renonderã;<henonde:n oñemopyenda nde;*|*:n reko;<heko:n ko'aĝaguápe .
aprende;aprender:v de los fuertes;fuerte:a|fuerte:n , de los audaces;audaz:a , imita;imitar:v a los valientes;valiente:a , a los enérgicos;enérgico:a , a los vencedores;vencedor:n , a quienes vencieron;vencer:v a pesar;*:n|*:v de todo;*:a .	arandu;*:n rekávo;<heka+vo:s|<heka:n tekotevẽ;<hekotevẽ:n rejesareko;jesareko:v umi imbaretévare;mbarete:n|mbarete:v , umi ikatupyrývare;katupyry:v , eha'ã;ha'ã:v umi ipy'aguasúvape;py'aguasu:v , umi ipyapývape;pyapy:n , umi akóinte itenondevévape , umi heko'apysẽva'ekue opaite;*|opa:n|pa:v mba'erasýgui .
piensa;pensar:v menos;*:n en los problemas;problema:n y más en tu trabajo;trabajar:v|*:n y los problemas;problema:n sin alimento;*:n|alimentar:v morirán;morir:v .	ani rejepy'apyeterei;jepy'apy:v umi ne;nde:n apañuãire , emombareteve;mombarete:v uvei ne;nde:n rembiapo;<hembiapo:n ha rehechakuaáta;<hecha:v mba'éichapa;*|mba'e:n umi apañuãi oguéta;gue:v ijehegui .
aprende;aprender:v a nacer;*:v desde el dolor;*:n y a ser;*:n|*:v grande;*:a , que es;ser:v el más grande;*:a de los obstáculos;obstáculo:n .	akóinte nereñoijeyva'erã;<heñói:v opaite;*|opa:n|pa:v mba'erasy rehasava'ekuégui;<hasa:v ha emombaretévo;mombarete:v (vo) jerovia;rovia:n|*:n ndejehe remokechẽta taha'eha'éva mba'evaípe .
mírate al espejo;*:n de ti mismo;*:a : comienza;comenzar:v a ser;*:n|*:v sincero;*:a contigo mismo;*:a reconociéndote;reconocer:v (te) por tu valor;*:n , por tu voluntad;*:n y por tu debilidad;*:n para justificarte .	emaña;maña:v ndejehe ha embohysýi umi mba'e;*:n nemombaretéva;mombarete:v : nde;*|*:n rekopu'aka , ne;nde:n rembipota;<hembipota:n ha ne;nde:n py'akangy reikuaa;kuaa:v porã;po:n haĝua mávapa;máva:n|máva+pa:s nde;*|*:n .
recuerda;recordar:v que dentro de ti hay una;uno:n|un:a|unir:v fuerza;*:n|forzar:v que todo;*:a puede;poder:v hacerlo;hacer:v (lo) , reconociéndote;reconocer:v (te) a ti más libre;*:a|*:n|librar:v y más fuerte;*:a|*:n dejarás;dejar:v de ser;*:n|*:v un;*:a títere;*:n de las circunstancias;circunstancia:n , porque tú eres tu destino;destinar:v|*:n .	nemandu'ava'erã;mandu'a:v ndepype;nde:n oĩha;ĩ:v pu'aka;*:n ijojaha'ỹva;jojaha'ỹva:v|joja:n|jojaha:n opaite;*|opa:n|pa:v mba'e;*:n apoharã;apo:n|po:v ; reikuaaporãvo;kuaa:v (vo) nde;*|*:n rekosãsoha ha ikatuha;katu:n|katu:v ndepu'aka;pu'aka:v opaite;*|opa:n|pa:v mba'ére;mba'e:n , nde;*|*:n ndaha'emo'ãvéima po'a;*:n|'a:v rembipuru nde;*|*:n ha'égui;'e:v nde;*|*:n rekove;<heko:n|<hekove:n renonderã;<henonde:n jára;*:n .
y nadie puede;poder:v sustituirte;sustituir:v (te) en la construcción;*:n de tu propio;*:a|*:n destino;destinar:v|*:n .	ha avave;va:v|ava:n ndaikatúi;katu:v nemyengovia nde;*|*:n rekove;<heko:n|<hekove:n renonderã;<henonde:n apópe;apo:n|po:v .
levántate y mira;*:n|mirar:v por las montañas;montaña:n y respira;respirar:v la luz;*:n del amanecer;*:n|*:v , tú eres parte;partir:v|*:n de la fuerza;*:n|forzar:v de la vida;*:n .	epu'ã;pu'ã:v ha ejesareko;jesareko:v yvytyrusúre ha nepytuhẽke arasẽ pýri , nde;*|*:n ha'égui;'e:v tekove;<heko:n|<hekove:n mbarete;*:n pytu;*:n .
ahora despierta;despierto:a|despertar:v , camina;caminar:v , lucha;*:n|luchar:v , decídete y triunfarás;triunfar:v en la vida;*:n .	upévare;upe:n , epáy;páy:v , eguata;guata:v , eñorairõ;ñorairõ:v ha katuete netenondéta ko arapýpe;ára:n|arapy:n .
nunca pienses;pensar:v en la suerte;*:n , por que la suerte;*:n es;ser:v el pretexto;*:n de los fracasados;fracasar:v .	ani rejeko;ko:v po'áre;po'a:n|'a:v , péva;*|pe:n|*:n akóinte oĩgui;ĩ:v umi ipy'amirĩva;py'amirĩ:v rekopýpe;<heko:n|reko:n .
hace;hacer:v más de tres;*:a|*:n millones;millón:n de años;año:n , los ancestros de los humanos;humano:a|humano:n caminaban;caminar:v erguidos;erguido:a|erguir:v pero;*|*:n todavía eran;ser:v capaces;capaz:a de trepar;*:v a los árboles;árbol:n como;*|comer:v los monos;mono:n , indicó;indicar:v un;*:a estudio;estudiar:v|*:n publicado;publicar:v en la revista;revestir:v|*:n “ Science ” de EE . UU .	haimete mbohapy;*:n sua ary;*:n rasami , ava;va:v|*:n ypykue;ypy:n|y:n oguata;guata:v ñembo'yhápe;ñembo'y:n jepérõ;pe+rõ:s|pe:n oikokuaa;ko:v|iko:v yvyra;*:n rakãre;<hakã:n ka'ikuéraicha;ka'i:n , péicha;*|pe:n he'i;'e:v peteĩ;*:n tembiapo;<hembiapo:n omyasãiva kuatihaipyre “ Science ” Estados Unidos - gua;*:n .
dos;*:a|*:n omóplatos extremadamente bien;*|*:a|*:n preservados;preservar:v de un;*:a homínido similar;*:a a la famosa;famoso:a Lucy , el primer;primero:a ancestro bípedo conocido;conocer:v|*:a|*:n del homo sapiens que cuenta;contar:v|*:n con 3,5 millones;millón:n de años;año:n , muestran;mostrar:v que esta especie;especiar:v|*:n continuaba;continuar:v también viviendo;vivir:v en los árboles;árbol:n , según la investigación;*:n .	mokõi;*:n ati'ykãngue oñeñongatuporãitereíva;ñongatu:v , ava'i;ava:n ypykue;ypy:n|y:n mba'e;*:n , Lucy joguaha;jogua:n , ha'éva;'e:v|ha'e:n ava;va:v|*:n ypykue;ypy:n|y:n oguatáva;guata:v ipýre;py:n , itujavéva;tuja:v , ko'áĝa peve;*|pe:n ojekuaáva;jekuaa:v|kuaa:v , orekóva;ko:v 3,5 sua ary;*:n ; omyesakã ko tekove;<heko:n|<hekove:n oikohague;ko:v|iko:v gueterei yvyrakuéra;yvyra:n ru'ãre;<hu'ã:n , péicha;*|pe:n he'i;'e:v tembikuaareka .
los dos;*:a|*:n omóplatos fosilizados;fosilizar:v de una;uno:n|un:a|unir:v niña;*:n australopithecus afarensis , la especie;especiar:v|*:n a la que pertenece;pertenecer:v Lucy , indican;indicar:v por primera;primero:a|*:n vez;*:n que estos homínidos;homínido:n estaban;estar:v bien;*|*:a|*:n adaptados;adaptar:v morfológicamente para trepar;*:v a las ramas;rama:n .	umi mokõi;*:n ati'ykãngue ha'éva;'e:v|ha'e:n peteĩ;*:n mitãkuña'i;mitãkuña:n australopithecus afarensis mba'e;*:n , Lucy rehegua , ko'áĝa ae ohechauka;<hecha:v|<hechauka:v porã;po:n umi ava'i;ava:n rete;<hete:n okakuaahaguevoi oiko;ko:v|iko:v haĝua yvyráre;yvyra:n .
el esqueleto;*:n completo;completar:v|*:a|*:n de uno;*:n|unir:v de ellos que vivió;vivir:v hace;hacer:v 3,3 millones;millón:n de años;año:n , bautizado como;*|comer:v “ Selam ”, fue;ir:v|ser:v descubierto;descubrir:v|*:a|*:n en el año;*:n 2000 en Etiopía .	peteĩva;peteĩ:n retekue;<hetekue:n|<hete:n umíva rehegua oikova'ekue;ko:v|iko:v 3,3 sua ary;*:n , oñembohérava;<héra:v “ Selam ”, ojejuhúkuri;juhu+kuri:v|juhu:v|jejuhu+kuri:v|jejuhu:v ary;*:n 2000- pe;*|*:n , Etiopía retãme;<hetã:n .
“ La cuestión;*:n sobre;*|sobrar:v|*:n si el australopithecus - cuyo primer;primero:a espécimen , Lucy , fue;ir:v|ser:v descubierto;descubrir:v|*:a|*:n en 1974 en Etiopía - era;*:n|ser:v estrictamente bípedo o continuó;continuar:v evolucionando;evolucionar:v en los árboles;árbol:n , era;*:n|ser:v objeto;*:n|objetar:v de debate;*:n|debatir:v desde hace;hacer:v 30 años;año:n ”, explicó;explicar:v David Green , profesor;*:n de paleobiología de la Universidad Midwestern en Illinois , uno;*:n|unir:v de los principales autores de estos trabajos;trabajo:n .	“ Australopithecus - Lucy ha'éva;'e:v|ha'e:n tenondere;<henonde:n umíva apytépe;*|apyte:n , ojejuhuva'ekue;juhu:v|jejuhu:v ary;*:n 1974- pe;*|*:n , Etiopía - pe;*|*:n - oguatavavoíntepa;guata+pa:v mokõive;mokõi:n ipýre;py:n térãpa oiko;ko:v|iko:v jave;*|ja:n yvyráre;yvyra:n ombokatupyryvékuri hete;<hete:n , niko peteĩ;*:n myangekói;*:n orekómava;ko:v 30 ary;*:n rasami ”, he'i;'e:v David Green , mbo'ehára;*:n|mbo'e:n tekoveymakuaaty rehegua Midwestern Mbo'ehaovusúpe , opytáva;pyta:v Illinois - pe;*|*:n ha ha'éva;'e:v|ha'e:n tembikuaarekahára ojepytasombaretevéva ko tembiapópe;<hembiapo:n .
“ Estos omóplatos fosilizados;fosilizar:v proporcionan;proporcionar:v una;uno:n|un:a|unir:v sólida;sólido:a indicación;*:n de que estos individuos;individuo:n continuaban;continuar:v trepando;trepar:v en los árboles;árbol:n en este;*:n estadio;*:n de la evolución;*:n humana;humano:a ”, añadió;añadir:v .	ko'ã;*|*:n ati'ykãngue itapýpe;ita:n|tapy:n opytáva;pyta:v ohechauka;<hecha:v|<hechauka:v ko'ã;*|*:n tekove;<heko:n|<hekove:n , jepémo oguatáma;guata:v mokõive;mokõi:n ipýre;py:n , oikohague;ko:v|iko:v gueterei hikuái - ápe;*|a:n ha pépe;pe:n - yvyrakuéra;yvyra:n rakãre;<hakã:n ”, ombojoapy;mbojoapy:v .
“ Trepaban para escapar;*:v de depredadores;depredador:n o por comida;comer:v|*:n ”, subrayó;subrayar:v .	ojupi;jupi:v hikuái yvyráre;yvyra:n ojehekýi;jehekýi:v|<hekýi:v haĝua ambue;*:n mymba;*:n ñarõgui térã tembi'u;<hembi'u:n piári ”, omyesakã .
“ Cuando comparamos;comparar:v el omóplato de la niña;*:n australopithecus a los miembros;miembro:n adultos;adulto:a|adulto:n de la misma;mismo:a especie;especiar:v|*:n , era;*:n|ser:v evidente;*:a que las características;característica:n de desarrollo;desarrollar:v|*:n se emparentan más a las del mono;*:n ”, explica;explicar:v .	“ Ñambohovake jave;*|ja:n pe;*|*:n mitãkuña'i;mitãkuña:n australopithecus ati'ykãngue peteĩva;peteĩ:n ñande;*|*:n reheguávare , jahechakuaa;<hecha:v pe;*|*:n tete;<hete:n jepokuaa;*:n ojoguaveha;jogua:v ka'ikuéra;ka'i:n rete;<hete:n jepokuaápe;jepokuaa:n ”, omyesakã .
el australopithecus afarensis representa;representar:v en la evolución;*:n una;uno:n|un:a|unir:v nueva;*:n|nuevo:a especie;especiar:v|*:n de homínidos;homínido:n , muy diferente;*:a a la precedente;*:n .	australophitecus Afarensis ha'ehína tekove;<heko:n|<hekove:n pyahu avakuéra;ava:n|áva:n apytépe;*|apyte:n , ojoavýva;joavy:v imboyveguágui;mboyvegua:v .
en varios;vario:a países;país:n , el día;*:n 14 de febrero;*:n se celebra;celebrar:v el DÍA DE LOS ENAMORADOS , también conocido;conocer:v|*:a|*:n como;*|comer:v DÍA DEL AMOR .	heta;<heta:v tetãme;<hetã:n , ára;*:n 14 jasykõi;*:n jave;*|ja:n , ojegueromandu'a OJOHAYHÚVA ÁRA , avei oñembohérava;<héra:v MBORAYHU ÁRA .
todos;todo:a los que vivimos;vivir:v en este;*:n mundo;*:n amamos;amar:v a alguien y lo demostramos;demostrar:v de varias;vario:a maneras;manera:n : con mimos;mimo:n , besos;beso:n , lágrimas;lágrima:n , sonrisas;sonrisa:n , con un;*:a apretón;*:n de manos;mano:n , abrazos;abrazo:n , canciones;canción:n , poesías o regalos;regar+los:v|regalo:n .	tekove;<heko:n|<hekove:n ñaimemíva;ime:v guive ko yvórape niko japorohayhu;<hayhu:v ha jahechauka;<hecha:v|<hechauka:v upe;*|*:n mba'e;*:n guasuete heta;<heta:v hendáicha;<henda:n : kunu'ũ;*:n , ñehetũ;*:n , tesay;<hesay:n , pukavy;*:n , popyhy;pyhy:v , añuã;ñuã:v , purahéi , ñe'ẽpoty térã jopói;*:n rupive;<hupi:n .
el amor;*:n se siente;sentar:v|sentir:v .	mborayhu;*:n niko ñañandu;<ñandu:v .
cuando él nos envuelve;envolver:v sentimos;sentir:v más intensos;intenso:a y acelarados los latidos;latido:n|latir:v del corazón;*:n ; asimismo , nos sentimos;sentir:v más contentos;contento:a|contento:n y más animados;animar:v .	ha'e;*|'e:v|*:n ñande'aho'i jave;*|ja:n niko ñaimo'ãvoi;ñaimo'ã:n|imo'ã+voi:v|imo'ã:v|ñaimo'ã+voi:s ñane;ñande:n korasõ;*:n opepe;pepe:v hatãve;<hatã:n|<hatã:v ha pya'evéva ; upéicha;upe:n avei , ñanderoryve;<hory:v ha ñandepireporãve .
de hecho;hacer:v|*:a|*:n no existe;existir:v algo más bello;*:a que la demostración;*:n del amor;*:n .	ndaiporichéne mba'e;*:n iporãvéva;porã:v mborayhu;*:n jehechaukágui .
inicialmente amamos;amar:v a nuestra madre;*:n y a nuestro padre;*:n , luego a nuestros amigos;amigo:n y más adelante;adelantar:v buscamos;buscar:v , hasta encontrar;*:v , a la dueña;*:n o dueño;*:n de nuestro amor;*:n a quien unimos;unir:v nuestra vida;*:n de ser;*:n|*:v posible;*:a hasta la muerte;*:n .	ñepyrũrãme;pyrũ:n jahayhu;<hayhu:v ñande;*|*:n sy;*:n ha ñande;*|*:n rúpe , upéi ñane;ñande:n angirũmimíme ha tenondeve;<henonde:n gotyo jaheka;<heka:v ha jajuhu;juhu:v peteĩ;*:n mborayhu;*:n jára;*:n ha hendive;ha'e:n ñambojoaju;mbojoaju:v ñande;*|*:n rekove;<heko:n|<hekove:n ikatúramo;katu:v (ramo) ñamano;mano:v meve;*|me:n .
igualmente , el 14 de febrero;*:n se recuerda;recordar:v el día;*:n de San Valentín , quien vivió;vivir:v en Roma , hacia el año;*:n 300 después de Cristo .	upéicha;upe:n avei 14 jasykõi;*:n ojegueromandu'a Valentín Marangatu ára;*:n , oikova'ekue;ko:v|iko:v Roma - pe;*|*:n , ary;*:n 300 rasami rupi;*|<hupi:n , Hesukirito rire .
el Papa Gelasio I , cabeza;*:n de la Iglesia Catolica Romana , fue;ir:v|ser:v quien inició;iniciar:v en el año;*:n 498 la celebración;*:n del día;*:n de San Valentín que sigue;seguir:v vigente;*:a hasta hoy .	avarepavẽ Gelasio I , Kirito Tupão motenondehára , ndaje upe;*|*:n omoñepyrũva'ekue pe;*|*:n arete;a:n|*:n Valentín rérape;<héra:n ary;*:n 498- pe;*|*:n ha upe;*|*:n guive ojejapójepi;<japo:v pe;*|*:n vy'aguasu hérape;<héra:n|<héra:v .
cuentan;contar:v que Valentín casaba;casar:v a escondidas;esconder:v|escondido:a a los enamorados;enamorar:v|enamorado:n|enamorado:a de su tiempo;*:n debido;deber:v a la prohibición;*:n del casamiento resuelta;resolver:v|resuelto:a por el Emperador Claudio II .	valentín ndaje omomendámi;menda:v ñemiháme umi ojohayhúvape;<hayhu:v ; Claudio II , Roma myakãhára uperõgua , ndoipotavéikuri;pota+kuri:v|potave+kuri:v|pota:v|potave:v oiko;ko:v|iko:v ñemenda;menda:n .
valentín fue;ir:v|ser:v ejecutado;ejecutar:v un;*:a 14 de febrero;*:n que quedó;quedar:v - desde entonces - como;*|comer:v el día;*:n de los enamorados;enamorar:v|enamorado:n|enamorado:a .	valentín ojejukákuri;juka+kuri:v|juka:v peteĩ;*:n ára;*:n 14 jasykõi;*:n , opytáva;pyta:v - upe;*|*:n guive - ojohayhúva;<hayhu:v árarõ;ára:n|ára+rõ:s .
otros;otro:n|otro:a dicen;decir:v que febrero;*:n es;ser:v el mes;*:n del amor;*:n ya que en su transcurso;*:n las aves;ave:n se emparejan;emparejar:v y procrean;procrear:v .	oĩ;ĩ:v avei he'íva;'e:v kóva;*|*:n ha'eha;'e:v mborayhu;*:n jasy;*:n guyrakuéra;guyra:n oñemoñavégui;ñemoña:v|moña:v ko jasýpe;jasy:n .
el día;*:n 23 de febrero;*:n del año;*:n 1905 nacía;nacer:v en los Estados Unidos , hace;hacer:v poco;*:a|*:n más de 100 años;año:n , la mayor;*:a|*:n organización;*:n internacional;*:n de servicio;*:n de caracter no gubernamental , no político;*:n y no religioso;*:n : el ROTARY CLUB .	ára;*:n 23 jasykõi;*:n ary;*:n 1905- pe;*|*:n heñóikuri Estados Unidos retãme;<hetã:n , ojapóma;<japo:v 100 ary;*:n rasami , pe;*|*:n aty;*:n jekupytyguigua tuichavéva ko yvy;*:n ape;*:n ári , noĩriva tetã;<hetã:n poguýpe;guy:v , noporomboykéiva;mboyke:v sa'y;*:n térã jeroviakatúre , ha'éva;'e:v|ha'e:n ROTARY CLUB .
su nacimiento;*:n se debió;deber:v a la iniciativa;*:n de un;*:a joven;*:a|*:n y visionario;*:n abogado;*:n de Wisconsin llamado;llamar:v|*:a Paul Percy Harris , quien junto;juntar:v|*:a a tres;*:a|*:n amigos;amigo:n decide;decidir:v constituir;*:v un;*:a 23 de febrero;*:n de 1905, en el convulsionado;convulsionar:v clima;*:n de la ciudad;*:n de Chicago de entonces , un;*:a club;*:n distinto;*:a a todos;todo:a los existentes .	ko atyha;aty:n guasuete omoheñoiva'ekue;<heñói:v peteĩ;*:n mitãrusu;*:n tekomo'ãhára hesapysóva , Wisconsin - ygua;y:n|*:n , hérava;<héra:n|<héra:v Paul Percy Harris ; ha'e;*|'e:v|*:n ha mbohapy;*:n iñangirũ;angirũ:n omoañetékuri peteĩ;*:n ára;*:n 23 jasykõi;*:n ary;*:n 1905- pe;*|*:n , táva;*:n Chicago - pe;*|*:n , peteĩ;*:n atyha;aty:n tuicha ojoavýva;joavy:v umi ambuégui;ambue:n .
no se trataba;tratar:v de un;*:a club;*:n deportivo;*:n , ni de un;*:a club;*:n social , ni siquiera de una;uno:n|un:a|unir:v entidad;*:n de beneficencia;*:n , constituyeron;constituir:v el primer;primero:a CLUB de SERVICIO del mundo;*:n .	ko ha'ekuéra;*|ha'e:n omoheñóiva;<heñói:v niko ndaha'éi tetemongu'erã atyha;aty:n añónte , ndaha'ei avano'õrã atyha;aty:n añónte , ndaha'éi ñepytyvõrã;pytyvõ:n|ñepytyvõ:n atyha;aty:n añónte , kóva;*|*:n niko ha'ehína atyha;aty:n peteĩha;peteĩ:n jekupytyguigua ko yvórape .
formarían;formar:v parte;partir:v|*:n del mismo;*:a , profesionales;profesional:n y hombres;hombre:n de negocios;negocio:n destacados;destacar:v por su honorabilidad;*:n , su vocación;*:n de servicio;*:n y su liderazgo;*:n en sus respectivas actividades;actividad:n .	upépe;upe:n ijákuri;ja:v|ja+kuri:v iñepyrũhá guive mba'apohára;mba'apo:n katupyry ha kuimba'e;*:n omba'apóva;mba'apo:v opaichagua;opa:n mba'erepy;*:n ñemúme;ñemu:n , hekopotĩva , ohechakuaáva;<hecha:v hapicha;<hapicha:n remikotevẽ ha akóinte itenondevéva hekohápe;<heko:n|<hekoha:n .
al poco;*:a|*:n tiempo;*:n , ese club;*:n constituido;constituir:v en Chicago comenzó;comenzar:v a expandir;*:v sus actividades;actividad:n con la creación;*:n de entidades;entidad:n similares;similar:a en todo;*:a Estados Unidos y en 1911 traspone por primera;primero:a|*:n vez;*:n sus fronteras;frontera:n y se instala;instar+la:v|instalar:v el primer;primero:a club;*:n rotario en Winnipeg , Canadá .	uperiremínte , upe;*|*:n atyha;aty:n oñepyrũva;pyrũ:v|ñepyrũ:v Chicago - pe;*|*:n okakuaave;kakuaa:v ha upéicha;upe:n rupi;*|<hupi:n oñemoheñói;<heñói:v heta;<heta:v atyha;aty:n heseguaite ambue;*:n táva;*:n Estados Unidos - guápe;gua:n ha ary;*:n 1911- pe;*|*:n oñemoheñói;<heñói:v peteĩ;*:n atyha;aty:n Rotary rehegua ambue;*:n tetãme;<hetã:n ; Táva Winnipeg , Canadá retãme;<hetã:n .
siguieron;seguir:v luego clubes;club:n rotarios en Inglaterra , Irlanda , y Escocia .	upéi Rotary okakuaave;kakuaa:v ha oñemyasãi;myasãi:v atyha;aty:n hesegua Inglaterra , Irlanda ha Escocia - pe;*|*:n .
el rápido;*:a|*:n crecimiento;*:n del movimiento;*:n rotario en el mundo;*:n excedió;exceder:v la imaginación;*:n de su propio;*:a|*:n creador;*:n .	pya'etereíniko;pya'e:n okakuaa;kakuaa:v Rotary ñemongu'e ko yvórape ha ijapoharépe;apo:n jepe;*|pe:n ohesarea .
aparecieron;aparecer:v clubes;club:n rotarios por todas;todo:a partes;parte:n y fue;ir:v|ser:v así;*|asir:v , que en su rápida;rápido:a expansión;*:n por el mundo;*:n , en el año;*:n 1918 Rotary llega;llegar:v al Río de la Plata fundándose;fundar:v (se) el primer;primero:a club;*:n rotario de Sudamérica , el Rotary Club de Montevideo .	oparupirei oñemopu'ã;pu'ã:v Rotary atyha;aty:n ha peichahápe herakuã mbarete;*:n ko yvorapýpe ha ary;*:n 1918- pe;*|*:n Rotary oĝuahẽ;guahẽ:v Río de la Plata - pe;*|*:n ha upevakuére oñemoheñói;<heñói:v Rotary Atyha peteĩha;peteĩ:n Sudamérica - pe;*|*:n , ha'éva;'e:v|ha'e:n Rotary Atyha Montevideo - gua;*:n .
le siguieron;seguir:v luego Buenos Aires (1920), Río de Janeiro (1923) y Santiago de Chile (1925).	upéi , Buenos Aires (1920), Río de Janeiro (1923), ha Santiago de Chile (1925).
un;*:a 28 de noviembre;*:n del año;*:n 1927 un;*:a grupo;*:n de veinticinco destacados;destacar:v líderes;líder:n de nuestra comunidad;*:n funda;fundar:v|*:n|fundir:v el Rotary Club de Asunción , primer;primero:a club;*:n rotario del Paraguay .	ára;*:n 28 jasypateĩ;*:n ary;*:n 1927- pe;*|*:n peteĩ;*:n aty;*:n oĩháme tekove;<heko:n|<hekove:n joheipyre tava;va:v guasu;*:n Paraguaygua;paraguay:n , omoheñóikuri;<heñói:v|<heñói+kuri:v Rotary Atyha Paraguaýgua , ha'éva;'e:v|ha'e:n Rotary Atyha peteĩha;peteĩ:n Paraguay;paraguay:n retãme;<hetã:n .
entre;*|entrar:v sus fundadores;fundador:n se encontraban;encontrar:v el Dr . Zoilo Díaz Escobar , su primer;primero:a presidente;*:n , Quinto Censi , Manfredo Russo , Teodoro Malbrane , Rogelio Livieres , Eliseo Da Rosa , Manuel Ferreira , Hipólito Sánchez , José Rodríguez Alcalá , Tomas Osuna , Máximo Croskey , Víctor Abente Haedo y otros;otro:n|otro:a más .	umi imopu'ãhare;mopu'ãha:n apytépe;*|apyte:n jajuhukuaa;juhu:v karai;*:n Zoilo Díaz Escobar , ha'eva'ekue;'e:v imotenondehára peteĩha;peteĩ:n , Quinto Censi , Manfredo Russo , Teodoro Malbrane , Rogelio Livieres , Eliseo Da Rosa , Manuel Ferreira , Hipólito Sánchez , José Rodríguez Alcalá , Tomás Osuna , Máximo Croskey , Víctor Abente Haedo ha ambue;*:n .
a la fundación;*:n del RC de Asunción le siguieron;seguir:v luego Villarrica (1929), Concepción (1939), Encarnación (1940), y otros;otro:n|otro:a que componen;componer:v hoy los veintiun clubes;club:n rotarios del Paraguay .	rotary Atyha Táva Paraguay;paraguay:n rire oñemopu'ãkuri;pu'ã+kuri:v|pu'ã:v Villarrica (1929), Concepción (1939), Encarnación (1940), ha ambuéva;ambue:n ; ko'aĝaite jaguereko;reko:v 21 Rotary Atyha Paraguay;paraguay:n retãme;<hetã:n .
